season,athlete_id,athlete_display_name,team_id,ncaa_id_team,standardized_team_name,team,possible_team_name,team_state_long,team_state,conference_short_name,conference_name,groups_id_wehoop_espn,games_played,first_game,last_game
2026,5240396,Payton Richard,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,5107504,Rachel Ullstrom,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,5315267,Rayne Wright,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,5107833,Sam Dewey,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,5315270,Shaneka Campbell,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,4704517,Skylah Travis,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,4900556,Tierra Simon,257,575,Richmond,Richmond,Richmond,Virginia,VA,Atlantic 10,Atlantic 10 Conference,3,24,2025-11-04,2026-02-07
2026,5175799,Achol Magot,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5312666,Blessing Adebanjo,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5312667,Daniah Trammell,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5239464,Fredriecka Wallace,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5238316,Kamryn Kitchen,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,4705385,Mickayla Perdue,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5312665,Mireia Jurado,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5312664,Molly Ladwig,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5175868,Montaya Dew,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5108598,Noelani Cornfield,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5108628,Nora Francois,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5177875,Sumayah Sugapong,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5107560,Tanyuel Welch,12,29,Arizona,Arizona,Arizona,Arizona,AZ,Big 12,Big 12 Conference,8,23,2025-11-06,2026-02-07
2026,5108356,Acacia Hayes,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5313600,Amaya Williams,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5313602,Deborah Davenport,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4702864,Gabby Elliott,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4433459,Heavenly Greer,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239098,Heloisa Carrera,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5109125,Jordan Jones,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5178151,Jyah LoVett,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5105441,Last-Tear Poa,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5108018,Makayla Moore,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5107733,Marley Washenitz,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5313601,Martina Fantini,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5178157,McKinna Brackens,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239444,Timya Grice,9,28,Arizona State,Arizona State,Arizona St.,Arizona,AZ,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106147,Bella Fontleroy,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106145,Darianna Littlepage-Buggs,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5107570,Ella Brow,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239451,Ines Goryanova,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4433434,Jana Van Gytenbeek,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239453,Kayla Nelms,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5178457,Kiera Pemberton,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106165,Kiersten Johnson,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106146,Kyla Abraham,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5238299,Lorena Awou,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,2,2026-02-04,2026-02-07
2026,5313586,Marcayla Johnson,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5174251,Taliah Scott,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5263907,Yuting Deng,239,51,Baylor,Baylor,Baylor,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5110056,Anaëlle Dutat,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5174335,Claire O'Connor,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5108302,Desiree Wooten,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5313647,Erianna Gooden,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5313649,Isa Hämäläinen,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5313648,Jade Crook,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5109356,Jade Masogayo,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5106172,JoJo Nworie,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5175883,Kennedy Sanders,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5313650,Logyn Greer,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5106185,Maeve McErlane,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5313651,Sophia Zadel,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5239458,Tabitha Betson,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,14,2025-12-14,2026-02-08
2026,4565512,Zyanna Walker,38,157,Colorado,Colorado,Colorado,Colorado,CO,Big 12,Big 12 Conference,8,24,2025-11-06,2026-02-08
2026,5175490,Addy Brown,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5239462,Aili Tanke,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5105443,Alisa Williams,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5175488,Arianna Jackson,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5175491,Audi Crooks,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5177952,Evangelia Paulk,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5314956,Freya Jensen,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5175867,Jada Williams,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5106193,Kenzie Hare,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5174396,Lilly Taulelei,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5239461,Reagan Wilson,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5314955,Reese Beaty,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5109086,Sydney Harris,66,311,Iowa State,Iowa State,Iowa St.,Iowa,IA,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5106181,Brittany Harshaw,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5109873,Elle Evans,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5312764,Jaliya Davis,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5312761,Keeley Parks,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5175747,Laia Conesa,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5312762,Libby Fandel,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5107835,Lilly Meister,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,4898993,Nadira Eltayeb,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5239467,Regan Williams,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5175749,S'Mya Nichols,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5108548,Sania Copeland,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5312763,Tatyonna Brown,2305,328,Kansas,Kansas,Kansas,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-05,2026-02-07
2026,5175752,Alexis Hess,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312755,Aniya Foy,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312753,Brandie Harrod,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312756,Gina Garcia,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5329951,Ivona Scekic,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,11,2025-12-31,2026-02-07
2026,5238287,Izela Arenas,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5238278,Jenessa Cotton,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312757,Jordan Speiser,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106157,Mikayla Parks,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312754,Nastja Claessens,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5238321,Ramiya White,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175751,Taryn Sides,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5108571,Tess Heal,2306,327,Kansas State,Kansas State,Kansas St.,Kansas,KS,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175811,Achol Akot,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175474,Amari Whiting,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175534,Faith Acker,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312752,Favour Onoh,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,4899819,Haleigh Timmer,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239469,Jadyn Wooten,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5312751,Lena Girardi,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175995,Macey Huard,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5109974,Micah Gray,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106161,Praise Egharevba,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175757,Stailee Heard,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5240738,Tyla Heard,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5108643,Wilnie Joseph,197,521,Oklahoma State,Oklahoma State,Oklahoma St.,Oklahoma,OK,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106167,Aaliyah Roberson,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5312749,Clara Bielefeld,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5239079,Clara Silva,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5175915,Donovyn Hunter,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5312750,Emily Hunter,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5105728,Kennedy Basham,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,4433420,Maddie Scherr,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,4704594,Marta Suarez,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,4704324,Natalie Mazurek,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,4433791,Olivia Miles,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5312748,Sarah Portlock,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5239106,Taliyah Parker,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,4433798,Taylor Bigby,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5108583,Veronica Sheffey,2628,698,TCU,TCU,Texas Christian,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-06,2026-02-08
2026,5105733,Adlee Blacklock,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5106173,Bailey Maupin,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4898394,Denae Fritz,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5107737,Gemma Nuñez,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4433526,Jada Malone,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175487,Jalynn Bristow,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5311816,Julie Nekolná,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239472,Kalysta Martin,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5241765,Mariam Sanogo,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239473,Sarengbe Sanogo,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5108349,Sidney Love,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4704453,Snudda Collins,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5331569,Stephanie Okechukwu,2641,700,Texas Tech,Texas Tech,Texas Tech,Texas,TX,Big 12,Big 12 Conference,8,8,2026-01-10,2026-02-07
2026,5108575,Alyssa Blanck,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5311811,Avery Hjelmstad,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5239480,Brooke Walker,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5107846,Chyra Evans,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5311814,Ella Todd,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5311813,Evelina Otto,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5239482,Grace Foster,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5239496,Kamryn Mafua,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5311812,LA Sneed,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5105748,Lani White,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,4433551,Maty Wilke,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5175964,Reese Ross,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5109197,Samantha Crispe,254,732,Utah,Utah,Utah,Utah,UT,Big 12,Big 12 Conference,8,24,2025-11-03,2026-02-07
2026,5178008,Carter McCray,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239486,Célia Rivière,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4607456,Gia Cooke,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5108051,Jordan Harrison,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239485,Jordan Thomas,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5109726,Kierra Wheeler,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175800,Loghan Johnson,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5311809,Madison Parrish,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5175046,Riley Makalusky,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4565511,Sydney Shaw,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,4899646,Sydney Woodley,277,768,West Virginia,West Virginia,West Virginia,West Virginia,WV,Big 12,Big 12 Conference,8,25,2025-11-03,2026-02-07
2026,5239591,Allie Ziebell,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5174493,Ashlynn Shade,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5106203,Ayanna Patterson,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,4433790,Azzi Fudd,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5312306,Blanca Quiñonez,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,4433534,Caroline Ducharme,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5312308,Gandy Malou-Mamel,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5106202,Ice Brady,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5125264,Jana El Alfy,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5174491,KK Arnold,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5239664,Kayleigh Heckel,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5312307,Kelis Fisher,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5239593,Morgan Cheli,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5239592,Sarah Strong,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5108550,Serah Williams,41,164,UConn,UConn,UConn,Connecticut,CT,Big East,Big East Conference,4,25,2025-11-04,2026-02-07
2026,5240176,Aaliyah Guyton,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240169,Berry Wallace,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
