athlete_id,athlete_display_name,team_id,team_name,team_display_name,team_location,athlete_position_name,athlete_position_abbreviation,games_played,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,points,games_started,team_score,opponent_team_score,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,points_per_40,rebounds_per_40,assists_per_40,steals_per_40,blocks_per_40,turnovers_per_40,fg_pct,three_pt_pct,ft_pct,efg_pct,ts_pct,best_ap_rank,is_ap_top25,height_inches,class_year,roster_position,previous_school,is_redshirt,conference,division,team_state,hometown_clean,state_clean,country_clean,year_numeric,is_transfer,team_state_long,is_homestate_transfer,is_hometown_transfer
5106171.0,Kilah Freelon,259,Hokies,Virginia Tech Hokies,Virginia Tech,Forward,F,32,846.0,117.0,228.0,0.0,3.0,71.0,94.0,109.0,163.0,272.0,32.0,40.0,43.0,53.0,92.0,305.0,32,72.8,62.0,26.4,9.5,8.5,1.0,1.2,1.3,1.7,14.4,12.9,1.5,1.9,2.0,2.5,51.3,0.0,75.5,51.3,56.6,9.0,True,73.0,Senior,FORWARD,Texas Tech,False,ACC,I,VA,"DENVER, COLO",CO,USA,4.0,True,Virginia,False,False
5106172.0,JoJo Nworie,38,Buffaloes,Colorado Buffaloes,Colorado,Center,C,14,61.0,9.0,17.0,1.0,2.0,0.0,0.0,4.0,8.0,12.0,0.0,1.0,5.0,3.0,7.0,19.0,0,69.9,61.9,4.4,1.4,0.9,0.0,0.1,0.4,0.2,12.5,7.9,0.0,0.7,3.3,2.0,52.9,50.0,,55.9,55.9,10.0,True,,Senior,CENTER,,False,Pac-12,I,CO,"LAGOS, NIGERIA",,NIGERIA,4.0,False,Colorado,False,False
5106173.0,Bailey Maupin,2641,Lady Raiders,Texas Tech Lady Raiders,Texas Tech,Guard,G,34,1101.0,160.0,396.0,69.0,206.0,129.0,153.0,22.0,99.0,121.0,89.0,53.0,8.0,108.0,78.0,518.0,34,70.8,59.1,32.4,15.2,3.6,2.6,1.6,0.2,3.2,18.8,4.4,3.2,1.9,0.3,3.9,40.4,33.5,84.3,49.1,55.9,7.0,True,70.0,Senior,GUARD,,False,Big 12,I,TX,"GRUVER, TEXAS",TX,USA,4.0,False,Texas,False,False
5106185.0,Maeve McErlane,38,Buffaloes,Colorado Buffaloes,Colorado,Guard,G,32,459.0,13.0,70.0,7.0,43.0,9.0,15.0,6.0,21.0,27.0,40.0,12.0,0.0,31.0,26.0,42.0,23,67.4,60.5,14.3,1.3,0.8,1.2,0.4,0.0,1.0,3.7,2.4,3.5,1.0,0.0,2.7,18.6,16.3,60.0,23.6,27.4,10.0,True,,Junior,GUARD,,True,Pac-12,I,CO,"PHILADELPHIA, PA",PA,USA,3.0,False,Colorado,False,False
5106186.0,Zaria Hurston,2582,Jaguars,Southern Jaguars,Southern,Guard,G,34,799.0,95.0,266.0,14.0,51.0,57.0,100.0,61.0,114.0,175.0,28.0,46.0,9.0,78.0,72.0,261.0,34,61.2,60.2,23.5,7.7,5.1,0.8,1.4,0.3,2.3,13.1,8.8,1.4,2.3,0.5,3.9,35.7,27.5,57.0,38.3,42.1,16.0,True,72.0,Junior,GUARD,,False,SWAC,I,LA,"DECATUR, GA",GA,USA,3.0,False,,False,False
5106190.0,Morgan Lee,228,Tigers,Clemson Tigers,Clemson,Center,C,19,128.0,16.0,41.0,3.0,17.0,6.0,6.0,7.0,16.0,23.0,3.0,2.0,12.0,5.0,14.0,41.0,0,67.6,55.2,6.7,2.2,1.2,0.2,0.1,0.6,0.3,12.8,7.2,0.9,0.6,3.8,1.6,39.0,17.6,100.0,42.7,47.0,8.0,True,77.0,Senior,CENTER,,False,ACC,I,SC,"KENT, CONN",CT,USA,4.0,False,South Carolina,False,False
5106193.0,Kenzie Hare,66,Cyclones,Iowa State Cyclones,Iowa State,Guard,G,32,784.0,62.0,153.0,52.0,130.0,16.0,33.0,24.0,56.0,80.0,23.0,25.0,7.0,18.0,70.0,192.0,31,81.7,67.3,24.5,6.0,2.5,0.7,0.8,0.2,0.6,9.8,4.1,1.2,1.3,0.4,0.9,40.5,40.0,48.5,57.5,57.3,8.0,True,69.0,Junior,GUARD,Marquette,True,Big 12,I,IA,"BARTLETT, ILL",IL,USA,3.0,True,Iowa,False,False
5106201.0,Ines Bettencourt,2250,Bulldogs,Gonzaga Bulldogs,Gonzaga,Guard,G,33,865.0,77.0,224.0,28.0,88.0,27.0,38.0,25.0,86.0,111.0,100.0,48.0,10.0,72.0,73.0,209.0,33,73.8,65.2,26.2,6.3,3.4,3.0,1.5,0.3,2.2,9.7,5.1,4.6,2.2,0.5,3.3,34.4,31.8,71.1,40.6,43.4,12.0,True,69.0,Senior,GUARD,,False,WCC,I,WA,"SAO MIGUEL, PORTUGAL",,PORTUGAL,4.0,False,,False,False
5106202.0,Ice Brady,41,Huskies,UConn Huskies,UConn,Forward,F,2,23.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,3.0,5.0,0,89.0,66.5,11.5,2.5,3.0,0.5,0.5,0.0,0.0,8.7,10.4,1.7,1.7,0.0,0.0,50.0,0.0,100.0,50.0,56.3,1.0,True,75.0,Junior,FORWARD,,True,Big East,I,CT,"SAN DIEGO, CALIF",CA,USA,3.0,False,Connecticut,False,False
5106203.0,Ayanna Patterson,41,Huskies,UConn Huskies,UConn,Forward,F,30,148.0,17.0,33.0,0.0,0.0,18.0,31.0,19.0,23.0,42.0,3.0,2.0,4.0,10.0,13.0,52.0,1,89.5,48.3,4.9,1.7,1.4,0.1,0.1,0.1,0.3,14.1,11.4,0.8,0.5,1.1,2.7,51.5,,58.1,51.5,55.7,1.0,True,74.0,Sophomore,FORWARD,,True,Big East,I,CT,"FORT WAYNE, IND",IN,USA,2.0,False,Connecticut,False,False
5106214.0,Annie Welde,222,Wildcats,Villanova Wildcats,Villanova,Forward,F,12,26.0,2.0,9.0,1.0,4.0,1.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,6.0,0,75.8,52.4,2.2,0.5,0.3,0.2,0.0,0.0,0.2,9.2,6.2,3.1,0.0,0.0,3.1,22.2,25.0,50.0,27.8,30.4,10.0,True,72.0,Senior,FORWARD,,False,Big East,I,PA,"HAVERTOWN, PA",PA,USA,4.0,False,,False,False
5106222.0,Taina Mair,150,Blue Devils,Duke Blue Devils,Duke,Guard,G,36,1221.0,154.0,375.0,43.0,126.0,67.0,77.0,57.0,157.0,214.0,201.0,89.0,4.0,97.0,66.0,418.0,36,74.1,59.7,33.9,11.6,5.9,5.6,2.5,0.1,2.7,13.7,7.0,6.6,2.9,0.1,3.2,41.1,34.1,87.0,46.8,51.1,3.0,True,69.0,Senior,GUARD,Boston College,False,ACC,I,NC,"BOSTON, MASS",MA,USA,4.0,True,North Carolina,False,False
5106223.0,T'yana Todd,194,Buckeyes,Ohio State Buckeyes,Ohio State,Guard,G,35,406.0,47.0,136.0,18.0,67.0,19.0,24.0,14.0,23.0,37.0,16.0,16.0,2.0,16.0,40.0,131.0,9,81.3,66.3,11.6,3.7,1.1,0.5,0.5,0.1,0.5,12.9,3.6,1.6,1.6,0.2,1.6,34.6,26.9,79.2,41.2,44.7,3.0,True,,Senior,GUARD,Boston College,False,Big Ten,I,OH,"VAUGHAN, ONTARIO, CANADA",,CANADA,4.0,True,Ohio,False,False
5106232.0,Ashlon Jackson,150,Blue Devils,Duke Blue Devils,Duke,Guard,G,36,1222.0,133.0,388.0,73.0,238.0,65.0,80.0,6.0,114.0,120.0,164.0,52.0,15.0,79.0,53.0,404.0,36,74.1,59.7,33.9,11.2,3.3,4.6,1.4,0.4,2.2,13.2,3.9,5.4,1.7,0.5,2.6,34.3,30.7,81.2,43.7,47.7,3.0,True,,Senior,GUARD,,False,ACC,I,NC,"CHINA, TEXAS",TX,USA,4.0,False,North Carolina,False,False
5106836.0,Sharnecce Currie-Jelks,93,Racers,Murray State Racers,Murray State,Forward,F,35,1045.0,226.0,410.0,10.0,37.0,146.0,193.0,111.0,298.0,409.0,62.0,47.0,39.0,86.0,103.0,608.0,35,85.6,73.9,29.9,17.4,11.7,1.8,1.3,1.1,2.5,23.3,15.7,2.4,1.8,1.5,3.3,55.1,27.0,75.6,56.3,61.4,12.0,True,74.0,Junior,FORWARD,Indiana,False,MVC,I,KY,"JACKSON, TENN",TN,USA,3.0,True,,False,False
5107340.0,Ta'Mia Scott,333,Crimson Tide,Alabama Crimson Tide,Alabama,Guard,G,35,941.0,128.0,296.0,52.0,139.0,24.0,40.0,9.0,111.0,120.0,43.0,33.0,31.0,54.0,67.0,332.0,35,70.0,61.6,26.9,9.5,3.4,1.2,0.9,0.9,1.5,14.1,5.1,1.8,1.4,1.3,2.3,43.2,37.4,60.0,52.0,52.9,6.0,True,,Senior,GUARD,Middle Tennessee,False,SEC,I,AL,"CLARKSVILLE, TENN",TN,USA,4.0,True,Alabama,False,False
5107471.0,Nya Robertson,2633,Lady Volunteers,Tennessee Lady Volunteers,Tennessee,Guard,G,30,682.0,88.0,244.0,57.0,172.0,22.0,33.0,34.0,37.0,71.0,39.0,19.0,4.0,50.0,60.0,255.0,22,76.4,69.6,22.7,8.5,2.4,1.3,0.6,0.1,1.7,15.0,4.2,2.3,1.1,0.2,2.9,36.1,33.1,66.7,47.7,49.3,8.0,True,67.0,Senior,GUARD,George Washington/SMU,False,SEC,I,TN,"FORT WORTH, TEXAS",TX,USA,4.0,True,Tennessee,False,False
5107484.0,Mia Jacobs,2483,Ducks,Oregon Ducks,Oregon,Forward,F,34,913.0,129.0,314.0,63.0,177.0,101.0,122.0,40.0,137.0,177.0,55.0,42.0,14.0,83.0,71.0,422.0,34,74.5,65.2,26.9,12.4,5.2,1.6,1.2,0.4,2.4,18.5,7.8,2.4,1.8,0.6,3.6,41.1,35.6,82.8,51.1,57.4,8.0,True,74.0,Senior,FORWARD,Fresno State,False,Pac-12,I,OR,"PERTH, AUSTRALIA",,AUSTRALIA,4.0,True,Oregon,False,False
5107502.0,Jada Green,257,Spiders,Richmond Spiders,Richmond,Forward,F,16,43.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,2.0,2,78.2,57.3,2.7,0.1,0.4,0.1,0.1,0.1,0.1,1.9,6.5,0.9,1.9,0.9,1.9,33.3,,0.0,33.3,25.8,11.0,True,73.0,Senior,FORWARD,,False,Atlantic 10,I,VA,"FORT LAUDERDALE, FLA",FL,USA,4.0,False,Virginia,False,False
5107504.0,Rachel Ullstrom,257,Spiders,Richmond Spiders,Richmond,Guard,G,34,1115.0,170.0,355.0,92.0,225.0,42.0,53.0,47.0,144.0,191.0,41.0,38.0,19.0,39.0,46.0,474.0,34,72.1,59.5,32.8,13.9,5.6,1.2,1.1,0.6,1.1,17.0,6.9,1.5,1.4,0.7,1.4,47.9,40.9,79.2,60.8,62.6,11.0,True,73.0,Senior,GUARD,,False,Atlantic 10,I,VA,"AUBURN, MASS",MA,USA,4.0,False,Virginia,False,False
5107506.0,Maggie Doogan,257,Spiders,Richmond Spiders,Richmond,Forward,F,34,1170.0,248.0,490.0,91.0,225.0,129.0,145.0,37.0,232.0,269.0,133.0,32.0,38.0,131.0,74.0,716.0,34,72.1,59.5,34.4,21.1,7.9,3.9,0.9,1.1,3.9,24.5,9.2,4.5,1.1,1.3,4.5,50.6,40.4,89.0,59.9,64.6,11.0,True,74.0,Senior,FORWARD,,False,Atlantic 10,I,VA,"BROOMALL, PA",PA,USA,4.0,False,Virginia,False,False
5107515.0,Laura Ziegler,97,Cardinals,Louisville Cardinals,Louisville,Forward,F,37,1042.0,159.0,352.0,48.0,133.0,41.0,45.0,79.0,176.0,255.0,108.0,23.0,18.0,57.0,50.0,407.0,37,78.7,61.0,28.2,11.0,6.9,2.9,0.6,0.5,1.5,15.6,9.8,4.1,0.9,0.7,2.2,45.2,36.1,91.1,52.0,54.7,3.0,True,74.0,Senior,FORWARD,Saint Joseph's,False,ACC,I,KY,"HERLEV, DENMARK",,DENMARK,4.0,True,Kentucky,False,False
5107570.0,Ella Brow,239,Bears,Baylor Bears,Baylor,Guard,G,11,76.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,5.0,5.0,11.0,4.0,0.0,5.0,7.0,6.0,0,67.5,64.4,6.9,0.5,0.5,1.0,0.4,0.0,0.5,3.2,2.6,5.8,2.1,0.0,2.6,33.3,20.0,50.0,41.7,43.6,6.0,True,68.0,Junior,GUARD,SMU,True,Big 12,I,TX,"PALM BEACH, AUSTRALIA",,AUSTRALIA,3.0,True,Texas,False,False
5107575.0,Emma Johansson,2856,Lancers,California Baptist Lancers,California Baptist,Forward,F,34,902.0,144.0,322.0,35.0,134.0,29.0,40.0,48.0,174.0,222.0,67.0,29.0,92.0,80.0,116.0,352.0,34,71.9,67.2,26.5,10.4,6.5,2.0,0.9,2.7,2.4,15.6,9.8,3.0,1.3,4.1,3.5,44.7,26.1,72.5,50.2,51.8,16.0,True,75.0,Senior,FORWARD,,False,WAC,I,CA,"JONKOPING, SWEDEN",,SWEDEN,4.0,False,,False,False
5107597.0,Hadley Periman,228,Tigers,Clemson Tigers,Clemson,Guard,G,32,716.0,26.0,99.0,12.0,66.0,20.0,30.0,44.0,132.0,176.0,40.0,22.0,32.0,36.0,43.0,84.0,20,67.4,59.1,22.4,2.6,5.5,1.2,0.7,1.0,1.1,4.7,9.8,2.2,1.2,1.8,2.0,26.3,18.2,66.7,32.3,37.4,8.0,True,74.0,Senior,GUARD,,False,ACC,I,SC,"TUTTLE, OKLA",OK,USA,4.0,False,South Carolina,False,False
5107610.0,Sierra Godbolt,2535,Bulldogs,Samford Bulldogs,Samford,Guard,G,33,869.0,110.0,281.0,20.0,61.0,78.0,101.0,15.0,38.0,53.0,103.0,34.0,1.0,88.0,43.0,318.0,24,60.6,65.2,26.3,9.6,1.6,3.1,1.0,0.0,2.7,14.6,2.4,4.7,1.6,0.0,4.1,39.1,32.8,77.2,42.7,48.9,16.0,True,66.0,Senior,GUARD,,False,SoCon,I,AL,"ORLANDO, FLA",FL,USA,4.0,False,,False,False
5107647.0,Sarah Brans,70,Vandals,Idaho Vandals,Idaho,Forward,F,31,278.0,40.0,82.0,10.0,29.0,6.0,11.0,24.0,44.0,68.0,9.0,5.0,8.0,15.0,38.0,96.0,1,77.5,65.6,9.0,3.1,2.2,0.3,0.2,0.3,0.5,13.8,9.8,1.3,0.7,1.2,2.2,48.8,34.5,54.5,54.9,55.3,13.0,True,73.0,Senior,FORWARD,,False,Big Sky,I,ID,"DUBLIN, CALIFORNIA",CA,USA,4.0,False,,False,False
5107648.0,Rosa Smith,28,Tritons,UC San Diego Tritons,UC San Diego,Guard,G,32,963.0,117.0,289.0,57.0,162.0,58.0,76.0,11.0,81.0,92.0,81.0,33.0,7.0,76.0,82.0,349.0,29,70.3,62.4,30.1,10.9,2.9,2.5,1.0,0.2,2.4,14.5,3.8,3.4,1.4,0.3,3.2,40.5,35.2,76.3,50.3,54.1,14.0,True,67.0,Junior,GUARD,,True,Big West,I,CA,"KIRKLAND, WASH",WA,USA,3.0,False,,False,False
5107682.0,Keira Hanson,261,Catamounts,Vermont Catamounts,Vermont,Guard,G,35,1214.0,196.0,434.0,67.0,157.0,43.0,56.0,18.0,71.0,89.0,61.0,44.0,12.0,65.0,48.0,502.0,35,65.4,52.2,34.7,14.3,2.5,1.7,1.3,0.3,1.9,16.5,2.9,2.0,1.4,0.4,2.1,45.2,42.7,76.8,52.9,54.7,14.0,True,68.0,Senior,GUARD,,False,America East,I,VT,"ISSAQUAH, WASH",WA,USA,4.0,False,,False,False
5107684.0,Nikola Priede,261,Catamounts,Vermont Catamounts,Vermont,Center,C,35,1197.0,270.0,451.0,0.0,1.0,68.0,103.0,72.0,191.0,263.0,74.0,32.0,53.0,56.0,67.0,608.0,35,65.4,52.2,34.2,17.4,7.5,2.1,0.9,1.5,1.6,20.3,8.8,2.5,1.1,1.8,1.9,59.9,0.0,66.0,59.9,61.3,14.0,True,74.0,Senior,CENTER,,False,America East,I,VT,"RIGA, LATVIA",,LATVIA,4.0,False,,False,False
5107687.0,Marah Dykstra,127,Spartans,Michigan State Spartans,Michigan State,Forward,F,30,342.0,35.0,79.0,18.0,46.0,9.0,12.0,22.0,28.0,50.0,20.0,13.0,7.0,9.0,15.0,97.0,10,82.1,65.1,11.4,3.2,1.7,0.7,0.4,0.2,0.3,11.3,5.8,2.3,1.5,0.8,1.1,44.3,39.1,75.0,55.7,57.5,5.0,True,74.0,Senior,FORWARD,Montana State,False,Big Ten,I,MI,"VANCOUVER, BRITISH COLUMBIA",,CANADA,4.0,True,Michigan,False,False
5107709.0,Mary McMorris,70,Vandals,Idaho Vandals,Idaho,Guard,G,16,295.0,38.0,106.0,5.0,26.0,13.0,32.0,16.0,37.0,53.0,32.0,17.0,3.0,39.0,33.0,94.0,0,78.2,65.9,18.4,5.9,3.3,2.0,1.1,0.2,2.4,12.7,7.2,4.3,2.3,0.4,5.3,35.8,19.2,40.6,38.2,39.1,13.0,True,66.0,Senior,GUARD,,False,Big Sky,I,ID,"LAS VEGAS, NEV",NV,USA,4.0,False,,False,False
5107733.0,Marley Washenitz,9,Sun Devils,Arizona State Sun Devils,Arizona State,Guard,G,35,1068.0,96.0,261.0,44.0,141.0,41.0,54.0,20.0,111.0,131.0,82.0,68.0,8.0,71.0,127.0,277.0,35,66.2,60.5,30.5,7.9,3.7,2.3,1.9,0.2,2.0,10.4,4.9,3.1,2.5,0.3,2.7,36.8,31.2,75.9,45.2,48.6,10.0,True,67.0,Senior,GUARD,Pittsburgh,False,Pac-12,I,AZ,"FAIRMONT, W VA",VA,USA,4.0,True,Arizona,False,False
5107737.0,Gemma Nuñez,2641,Lady Raiders,Texas Tech Lady Raiders,Texas Tech,Guard,G,34,1034.0,69.0,164.0,16.0,63.0,23.0,36.0,42.0,111.0,153.0,159.0,67.0,4.0,77.0,55.0,177.0,34,70.8,59.1,30.4,5.2,4.5,4.7,2.0,0.1,2.3,6.8,5.9,6.2,2.6,0.2,3.0,42.1,25.4,63.9,47.0,49.2,7.0,True,67.0,Senior,GUARD,Campbell,False,Big 12,I,TX,"ALMERIA, SPAIN",,SPAIN,4.0,True,Texas,False,False
5107741.0,Cady Pauley,2623,Lady Bears,Missouri State Lady Bears,Missouri State,Guard,G,27,575.0,46.0,132.0,17.0,63.0,52.0,61.0,25.0,42.0,67.0,35.0,19.0,5.0,42.0,53.0,161.0,22,65.1,63.4,21.3,6.0,2.5,1.3,0.7,0.2,1.6,11.2,4.7,2.4,1.3,0.3,2.9,34.8,27.0,85.2,41.3,50.7,16.0,True,,,,,False,,,,,,,,False,,False,False
5107750.0,Nevaeh Zavala,2272,Panthers,High Point Panthers,High Point,Forward,F,31,907.0,109.0,217.0,29.0,89.0,28.0,39.0,33.0,108.0,141.0,40.0,24.0,13.0,43.0,56.0,275.0,31,74.4,59.2,29.3,8.9,4.5,1.3,0.8,0.4,1.4,12.1,6.2,1.8,1.1,0.6,1.9,50.2,32.6,71.8,56.9,58.7,15.0,True,72.0,Senior,FORWARD,,False,Big South,I,NC,"PLANO, TEXAS",TX,USA,4.0,False,,False,False
5107751.0,Anna Hager,2272,Panthers,High Point Panthers,High Point,Guard,G,33,800.0,85.0,233.0,47.0,136.0,24.0,34.0,29.0,138.0,167.0,41.0,30.0,20.0,45.0,54.0,241.0,33,73.8,60.1,24.2,7.3,5.1,1.2,0.9,0.6,1.4,12.0,8.4,2.1,1.5,1.0,2.2,36.5,34.6,70.6,46.6,48.6,15.0,True,72.0,Senior,GUARD,,False,Big South,I,NC,"GOTHENBURG, SWEDEN",,SWEDEN,4.0,False,,False,False
5107777.0,Ashlyn Traylor-Walker,2617,Ladyjacks,Stephen F. Austin Ladyjacks,Stephen F. Austin,Guard,G,16,434.0,71.0,142.0,24.0,56.0,41.0,50.0,14.0,58.0,72.0,49.0,22.0,9.0,49.0,43.0,207.0,8,73.2,64.4,27.1,12.9,4.5,3.1,1.4,0.6,3.1,19.1,6.6,4.5,2.0,0.8,4.5,50.0,42.9,82.0,58.5,63.1,16.0,True,68.0,Senior,GUARD,Radford University,False,WAC,I,TX,"FRANKLIN, INDIANA",IN,USA,4.0,True,Texas,False,False
5107833.0,Sam Dewey,257,Spiders,Richmond Spiders,Richmond,Forward,F,34,739.0,59.0,146.0,37.0,106.0,16.0,20.0,32.0,63.0,95.0,36.0,17.0,1.0,28.0,44.0,171.0,20,72.1,59.5,21.7,5.0,2.8,1.1,0.5,0.0,0.8,9.3,5.1,1.9,0.9,0.1,1.5,40.4,34.9,80.0,53.1,55.2,11.0,True,74.0,Senior,FORWARD,Illinois,False,Atlantic 10,I,VA,"MELROSE, MASS",MA,USA,4.0,True,Virginia,False,False
5107834.0,Yarden Garzon,120,Terrapins,Maryland Terrapins,Maryland,Guard,G,33,1063.0,148.0,365.0,88.0,240.0,28.0,32.0,27.0,104.0,131.0,99.0,35.0,12.0,66.0,85.0,412.0,33,82.3,63.7,32.2,12.5,4.0,3.0,1.1,0.4,2.0,15.5,4.9,3.7,1.3,0.5,2.5,40.5,36.7,87.5,52.6,54.3,5.0,True,75.0,Senior,GUARD,Indiana,False,Big Ten,I,MD,"RA'ANANA, ISRAEL",,ISRAEL,4.0,True,Maryland,False,False
5107854.0,Theryn Hallock,127,Spartans,Michigan State Spartans,Michigan State,Guard,G,8,170.0,32.0,73.0,11.0,40.0,10.0,12.0,2.0,11.0,13.0,22.0,18.0,2.0,11.0,11.0,85.0,7,96.1,50.4,21.2,10.6,1.6,2.8,2.2,0.2,1.4,20.0,3.1,5.2,4.2,0.5,2.6,43.8,27.5,83.3,51.4,54.3,5.0,True,70.0,Senior,GUARD,,False,Big Ten,I,MI,"GRAND RAPIDS, MICH",MI,USA,4.0,False,Michigan,False,False
5107855.0,Maddy Skorupski,2739,Phoenix,Green Bay Phoenix,Green Bay,Guard,G,34,1090.0,139.0,305.0,20.0,53.0,84.0,105.0,18.0,181.0,199.0,153.0,73.0,9.0,72.0,38.0,382.0,34,68.4,59.1,32.1,11.2,5.9,4.5,2.1,0.3,2.1,14.0,7.3,5.6,2.7,0.3,2.6,45.6,37.7,80.0,48.9,54.4,13.0,True,68.0,Senior,GUARD,,False,Horizon,I,WI,"CLARKSTON, MICH",MI,USA,4.0,False,,False,False
5107910.0,Raven Thompson,228,Tigers,Clemson Tigers,Clemson,Forward,F,33,864.0,97.0,205.0,17.0,54.0,35.0,40.0,49.0,100.0,149.0,50.0,25.0,3.0,46.0,70.0,246.0,31,67.7,59.1,26.2,7.5,4.5,1.5,0.8,0.1,1.4,11.4,6.9,2.3,1.2,0.1,2.1,47.3,31.5,87.5,51.5,55.3,8.0,True,70.0,Senior,FORWARD,,False,ACC,I,SC,"ATLANTA, GA",GA,USA,4.0,False,South Carolina,False,False
5107920.0,Enjulina Gonzalez,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Guard,G,32,523.0,42.0,88.0,4.0,19.0,15.0,21.0,11.0,43.0,54.0,40.0,33.0,1.0,42.0,45.0,103.0,1,73.6,62.1,16.3,3.2,1.7,1.2,1.0,0.0,1.3,7.9,4.1,3.1,2.5,0.1,3.2,47.7,21.1,71.4,50.0,53.0,7.0,True,69.0,Junior,GUARD,Miami (Ohio),False,SEC,I,GA,"MIAMI, FLA",FL,USA,3.0,True,Georgia,False,False
5107924.0,Alyssa Tarpley,2535,Bulldogs,Samford Bulldogs,Samford,Guard,G,35,670.0,12.0,48.0,6.0,30.0,6.0,8.0,10.0,62.0,72.0,38.0,14.0,6.0,26.0,45.0,36.0,11,60.0,64.7,19.1,1.0,2.1,1.1,0.4,0.2,0.7,2.1,4.3,2.3,0.8,0.4,1.6,25.0,20.0,75.0,31.2,34.9,16.0,True,70.0,Senior,GUARD,,False,SoCon,I,AL,"GUNTER, TEXAS",TX,USA,4.0,False,,False,False
5107944.0,Filipa Barros,2856,Lancers,California Baptist Lancers,California Baptist,Guard,G,34,1087.0,122.0,305.0,61.0,150.0,70.0,88.0,88.0,247.0,335.0,161.0,91.0,9.0,82.0,68.0,375.0,32,71.9,67.2,32.0,11.0,9.9,4.7,2.7,0.3,2.4,13.8,12.3,5.9,3.3,0.3,3.0,40.0,40.7,79.5,50.0,54.6,16.0,True,69.0,Junior,GUARD,,True,WAC,I,CA,"VERMOIM MAIA, PORTUGAL",,PORTUGAL,3.0,False,,False,False
5107946.0,Grace Schmidt,2856,Lancers,California Baptist Lancers,California Baptist,Forward,F,24,568.0,99.0,194.0,1.0,8.0,37.0,68.0,51.0,77.0,128.0,46.0,14.0,10.0,49.0,55.0,236.0,22,72.9,69.0,23.7,9.8,5.3,1.9,0.6,0.4,2.0,16.6,9.0,3.2,1.0,0.7,3.5,51.0,12.5,54.4,51.3,52.7,16.0,True,,Senior,FORWARD,,False,WAC,I,CA,"IXONIA, WISCONSIN",WI,USA,4.0,False,,False,False
5107949.0,Ellie Buzzelle,2739,Phoenix,Green Bay Phoenix,Green Bay,Guard,G,32,589.0,27.0,67.0,16.0,40.0,28.0,38.0,11.0,91.0,102.0,62.0,19.0,7.0,26.0,45.0,98.0,0,68.8,58.3,18.4,3.1,3.2,1.9,0.6,0.2,0.8,6.7,6.9,4.2,1.3,0.5,1.8,40.3,40.0,73.7,52.2,58.5,13.0,True,68.0,Senior,GUARD,,False,Horizon,I,WI,"ROGERS, MINN",MN,USA,4.0,False,,False,False
5108018.0,Makayla Moore,9,Sun Devils,Arizona State Sun Devils,Arizona State,Guard,G,13,98.0,6.0,21.0,3.0,14.0,0.0,0.0,5.0,8.0,13.0,4.0,6.0,1.0,4.0,8.0,15.0,0,72.5,58.3,7.5,1.2,1.0,0.3,0.5,0.1,0.3,6.1,5.3,1.6,2.4,0.4,1.6,28.6,21.4,,35.7,35.7,10.0,True,72.0,Senior,GUARD,Seattle U,False,Pac-12,I,AZ,"SAN JOSE, CALIF",CA,USA,4.0,True,Arizona,False,False
5108035.0,Cheyenne Rowe,2636,Roadrunners,UTSA Roadrunners,UTSA,Forward,F,33,1093.0,187.0,420.0,12.0,48.0,73.0,99.0,88.0,200.0,288.0,32.0,21.0,29.0,62.0,47.0,459.0,33,59.8,58.5,33.1,13.9,8.7,1.0,0.6,0.9,1.9,16.8,10.5,1.2,0.8,1.1,2.3,44.5,25.0,73.7,46.0,49.5,16.0,True,,,,,False,,,,,,,,False,,False,False
5108051.0,Jordan Harrison,277,Mountaineers,West Virginia Mountaineers,West Virginia,Guard,G,34,1066.0,149.0,331.0,35.0,116.0,114.0,136.0,26.0,85.0,111.0,178.0,110.0,0.0,95.0,85.0,447.0,34,76.2,58.6,31.4,13.1,3.3,5.2,3.2,0.0,2.8,16.8,4.2,6.7,4.1,0.0,3.6,45.0,30.2,83.8,50.3,57.2,4.0,True,,Senior,GUARD,,False,Big 12,I,WV,"OKLAHOMA CITY, OKLA",OK,USA,4.0,False,West Virginia,False,False
5108300.0,Ereauna Hardaway,2636,Roadrunners,UTSA Roadrunners,UTSA,Point Guard,PG,33,1053.0,127.0,305.0,40.0,94.0,79.0,109.0,16.0,112.0,128.0,154.0,52.0,1.0,102.0,58.0,373.0,32,60.0,58.1,31.9,11.3,3.9,4.7,1.6,0.0,3.1,14.2,4.9,5.8,2.0,0.0,3.9,41.6,42.6,72.5,48.2,52.8,16.0,True,,,,,False,,,,,,,,False,,False,False
